id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,user,followers,friends,hashtags,place,coordinates,favorites
1498779410987720705,Tue Mar 01 21:57:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Heating up #nbadfs #DraftKings #fanduel https://t.co/UAKMrpPGpP,Heating,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,"{'id': 2164792640, 'id_str': '2164792640', 'name': 'Gerald Henderson', 'screen_name': 'tao_ofG', 'location': 'Dallas, TX', 'description': 'musician, card player\nhenderson1177@yahoo.com', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1221, 'friends_count': 3163, 'listed_count': 43, 'created_at': 'Wed Oct 30 13:32:30 +0000 2013', 'favourites_count': 2873, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9019, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000735017592/0830040b3b2b8df956b62ab729c063cb_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000735017592/0830040b3b2b8df956b62ab729c063cb_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2164792640/1493176950', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",1221,3163,"nbadfs, DraftKings, fanduel",,"Dallas, TX",
1498779362203774981,Tue Mar 01 21:57:00 +0000 2022,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","NBA DFS Picks &amp; Lineup Optimizer Building Blocks Today | Tuesday, March 1 ~ @EmacDFS 
https://t.co/owPxekR4tJ",NBA DFS Picks amp Lineup Optimizer Building Blocks Today Tuesday March,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,"{'id': 1104088403841351682, 'id_str': '1104088403841351682', 'name': 'Awesemo NBA DFS', 'screen_name': 'AwesemoNBA', 'location': 'Chicago, IL', 'description': 'Brought to you by your friends at @Awesemo_com, we are your one-stop shop for all things #NBA #DFS. Breaking news provided by @Newzgod_dfs.', 'url': 'https://t.co/AM8L0GWP33', 'entities': {'url': {'urls': [{'url': 'https://t.co/AM8L0GWP33', 'expanded_url': 'https://www.awesemo.com/nba/', 'display_url': 'awesemo.com/nba/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 20241, 'friends_count': 256, 'listed_count': 243, 'created_at': 'Fri Mar 08 18:36:03 +0000 2019', 'favourites_count': 4147, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 40570, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1206421733756018688/lQL3iAJ__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1206421733756018688/lQL3iAJ__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1104088403841351682/1576468334', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",20241,256,,EmacDFS,"Chicago, IL",
1498779253260926981,Tue Mar 01 21:56:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PremierLacrosse @danorlovsky7 Only if DraftKings/FanDuel allow betting…,Only DraftKings/FanDuel allow betting…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,0,"{'id': 223699136, 'id_str': '223699136', 'name': 'Mr. Nobody', 'screen_name': 'smackafilieyo1', 'location': 'Houston, TX', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 103, 'friends_count': 433, 'listed_count': 1, 'created_at': 'Tue Dec 07 02:51:59 +0000 2010', 'favourites_count': 69999, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4980, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/631519004595589120/wc5vdaXO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/631519004595589120/wc5vdaXO_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",103,433,,"PremierLacrosse, danorlovsky7","Houston, TX",
1498779002902831104,Tue Mar 01 21:55:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Free Picks Today: Florida Gators PK and Washington Wizards -3          #CollegeBasketball #NBA #PrizePicks… https://t.co/qttTg9Dl3E,Free Picks Today Florida Gators PK Washington Wizards …,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,0,"{'id': 965629977906495494, 'id_str': '965629977906495494', 'name': 'Dalton Riney', 'screen_name': 'DaltonSportBets', 'location': 'Oklahoma, USA', 'description': 'Sports Betting. professional sports handicapper. 2022 record: 187-120-3. Football/Basketball/Baseball', 'url': 'https://t.co/DWU06g4sU1', 'entities': {'url': {'urls': [{'url': 'https://t.co/DWU06g4sU1', 'expanded_url': 'http://clawsportsadvisors.com', 'display_url': 'clawsportsadvisors.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 15, 'friends_count': 164, 'listed_count': 1, 'created_at': 'Mon Feb 19 16:51:42 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1497637954524749824/Vf47gcAT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1497637954524749824/Vf47gcAT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/965629977906495494/1640385018', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",15,164,"CollegeBasketball, NBA, PrizePicks",,"Oklahoma, USA",
1498778825517375495,Tue Mar 01 21:54:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CrackinWax It will be if the players hold strong &amp; don’t give in to the BS proposal Manfred &amp; the owners keep maki… https://t.co/TOJFlKyIuh,It players hold strong amp ’ give BS proposal Manfred amp owners keep maki…,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333,en,1,0,"{'id': 153866578, 'id_str': '153866578', 'name': 'bweave', 'screen_name': 'weavahVBC', 'location': 'virginia beach, va', 'description': 'adventures in ordinaryville. and a lot of contest retweeting.', 'url': 'https://t.co/jnF6tk3AbM', 'entities': {'url': {'urls': [{'url': 'https://t.co/jnF6tk3AbM', 'expanded_url': 'http://www.facebook.com/weavahVBC', 'display_url': 'facebook.com/weavahVBC', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 72, 'friends_count': 216, 'listed_count': 1, 'created_at': 'Wed Jun 09 19:06:29 +0000 2010', 'favourites_count': 960, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1788, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1135904902/twitter01_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1135904902/twitter01_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/153866578/1615293007', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",72,216,,CrackinWax,"virginia beach, va",
1498778651411759115,Tue Mar 01 21:54:11 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DFSAlarm: 🏀NEW🏀

The #NBA #DFS Starting 5 for Tuesday's six-game main slate is LIVE!

📺 @FenstySports breaks down his top options at ea…",NEW The Starting Tuesday 's six-game main slate LIVE breaks top options ea…,"Sentiment(polarity=0.18787878787878787, subjectivity=0.37757575757575756)",0.18787878787878787,0.37757575757575756,en,0,3,"{'id': 101793892, 'id_str': '101793892', 'name': 'Fantasy Alarm NBA', 'screen_name': 'FantasyAlarmNBA', 'location': 'NBA BASKETBALL', 'description': 'Latest news, projections, tools and analysis brought to you by the #NBA #DFS team @FantasyAlarm & @DFSAlarm', 'url': 'https://t.co/ObZx1IyzQs', 'entities': {'url': {'urls': [{'url': 'https://t.co/ObZx1IyzQs', 'expanded_url': 'http://www.fantasyalarm.com/nba/', 'display_url': 'fantasyalarm.com/nba/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6773, 'friends_count': 41, 'listed_count': 273, 'created_at': 'Mon Jan 04 15:59:44 +0000 2010', 'favourites_count': 455, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 129910, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1349401392687902720/V_lI5r9r_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1349401392687902720/V_lI5r9r_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/101793892/1610557154', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",6773,41,"NBA, DFS","DFSAlarm, FenstySports",NBA BASKETBALL,
1498778616670216194,Tue Mar 01 21:54:02 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DFSAlarm: 🏀NEW🏀

The #NBA #DFS Starting 5 for Tuesday's six-game main slate is LIVE!

📺 @FenstySports breaks down his top options at ea…",NEW The Starting Tuesday 's six-game main slate LIVE breaks top options ea…,"Sentiment(polarity=0.18787878787878787, subjectivity=0.37757575757575756)",0.18787878787878787,0.37757575757575756,en,0,3,"{'id': 58559901, 'id_str': '58559901', 'name': 'Fantasy Alarm', 'screen_name': 'FantasyAlarm', 'location': 'Worldwide', 'description': 'Award-Winning Playbook Pro, Fantasy News, Lineups & Wagering Picks. @FantasyAlarm @DFSAlarm @Pickswise @FantasyRundown & Fantasy Alarm Show @SiriusXMFantasy', 'url': 'https://t.co/IZp53nuT3K', 'entities': {'url': {'urls': [{'url': 'https://t.co/IZp53nuT3K', 'expanded_url': 'http://www.FantasyAlarm.com/win', 'display_url': 'FantasyAlarm.com/win', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 56297, 'friends_count': 270, 'listed_count': 1314, 'created_at': 'Mon Jul 20 19:10:20 +0000 2009', 'favourites_count': 49842, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 419780, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1402185730974109699/Y40O8pOH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1402185730974109699/Y40O8pOH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/58559901/1633627829', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",56297,270,"NBA, DFS","DFSAlarm, FenstySports",Worldwide,
1498778549347655682,Tue Mar 01 21:53:46 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DFSAlarm: Tuesday's #NHL #DFS Podcast is LIVE!

@andrewkdewhirst breaks down Tuesday's #NHL slate to help you construct winning #DFS li…",Tuesday 's Podcast LIVE breaks Tuesday 's slate help construct winning li…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.625)",0.3181818181818182,0.625,en,0,5,"{'id': 1108253084, 'id_str': '1108253084', 'name': 'JG', 'screen_name': 'The_Real_Grande', 'location': '', 'description': 'Father to Orion | Fiancé to @l3riannaa_ | NY ✈️ FL ✈️ SC | Associate Managing Editor: @FantasyAlarm | @DFSAlarm | @FanJections | #SFB11 | #RazzBowl', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1956, 'friends_count': 1073, 'listed_count': 31, 'created_at': 'Mon Jan 21 06:37:21 +0000 2013', 'favourites_count': 18743, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 56103, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '030101', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1108253084/1642526499', 'profile_link_color': 'F22929', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular', 'withheld_in_countries': []}",1956,1073,"NHL, DFS, NHL, DFS","DFSAlarm, andrewkdewhirst",,
1498778509279477770,Tue Mar 01 21:53:37 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DFSAlarm: 🏒💰 The #NHL #DFS Playbook is now LIVE for tonight's slate! 

@andrewkdewhirst breaks down the top plays, values &amp; strategies…",The Playbook LIVE tonight 's slate breaks top plays values amp strategies…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.5)",0.3181818181818182,0.5,en,0,4,"{'id': 1108253084, 'id_str': '1108253084', 'name': 'JG', 'screen_name': 'The_Real_Grande', 'location': '', 'description': 'Father to Orion | Fiancé to @l3riannaa_ | NY ✈️ FL ✈️ SC | Associate Managing Editor: @FantasyAlarm | @DFSAlarm | @FanJections | #SFB11 | #RazzBowl', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1956, 'friends_count': 1073, 'listed_count': 31, 'created_at': 'Mon Jan 21 06:37:21 +0000 2013', 'favourites_count': 18743, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 56103, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '030101', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1108253084/1642526499', 'profile_link_color': 'F22929', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular', 'withheld_in_countries': []}",1956,1073,"NHL, DFS","DFSAlarm, andrewkdewhirst",,
1498778493659799555,Tue Mar 01 21:53:33 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DFSAlarm: 🏀NEW🏀

The #NBA #DFS Starting 5 for Tuesday's six-game main slate is LIVE!

📺 @FenstySports breaks down his top options at ea…",NEW The Starting Tuesday 's six-game main slate LIVE breaks top options ea…,"Sentiment(polarity=0.18787878787878787, subjectivity=0.37757575757575756)",0.18787878787878787,0.37757575757575756,en,0,3,"{'id': 1108253084, 'id_str': '1108253084', 'name': 'JG', 'screen_name': 'The_Real_Grande', 'location': '', 'description': 'Father to Orion | Fiancé to @l3riannaa_ | NY ✈️ FL ✈️ SC | Associate Managing Editor: @FantasyAlarm | @DFSAlarm | @FanJections | #SFB11 | #RazzBowl', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1956, 'friends_count': 1073, 'listed_count': 31, 'created_at': 'Mon Jan 21 06:37:21 +0000 2013', 'favourites_count': 18743, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 56103, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '030101', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1108253084/1642526499', 'profile_link_color': 'F22929', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular', 'withheld_in_countries': []}",1956,1073,"NBA, DFS","DFSAlarm, FenstySports",,
1498778485539495937,Tue Mar 01 21:53:31 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Draftkings wilin for givin us +230 on this SGP 🤯
 
#ClipperNation  #Rockets https://t.co/3eFB0SgCWv",Draftkings wilin givin us +230 SGP 🤯,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,7,0,"{'id': 313704744, 'id_str': '313704744', 'name': 'Coach McGuirk Props', 'screen_name': 'JakeB503', 'location': 'Portland, OR', 'description': ""NBA/NFL/MLB player prop bets. Risk it for the bizkit. I'm just tryna get rich 🏁"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2236, 'friends_count': 239, 'listed_count': 48, 'created_at': 'Thu Jun 09 02:40:47 +0000 2011', 'favourites_count': 7719, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 35878, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1155975609735995393/zD0tMhOW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1155975609735995393/zD0tMhOW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/313704744/1587237755', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",2236,239,"ClipperNation, Rockets",,"Portland, OR",
1498778470209490957,Tue Mar 01 21:53:27 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DFSAlarm: 🚨🏒 The #NHL #DFS Core Plays are now LIVE for tonight's slate! 

@andrewkdewhirst dishes out all the top hockey players to bui…",The Core Plays LIVE tonight 's slate dishes top hockey players bui…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.5)",0.3181818181818182,0.5,en,0,3,"{'id': 1108253084, 'id_str': '1108253084', 'name': 'JG', 'screen_name': 'The_Real_Grande', 'location': '', 'description': 'Father to Orion | Fiancé to @l3riannaa_ | NY ✈️ FL ✈️ SC | Associate Managing Editor: @FantasyAlarm | @DFSAlarm | @FanJections | #SFB11 | #RazzBowl', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1956, 'friends_count': 1073, 'listed_count': 31, 'created_at': 'Mon Jan 21 06:37:21 +0000 2013', 'favourites_count': 18743, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 56103, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '030101', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1108253084/1642526499', 'profile_link_color': 'F22929', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular', 'withheld_in_countries': []}",1956,1073,"NHL, DFS","DFSAlarm, andrewkdewhirst",,
1498778449586098190,Tue Mar 01 21:53:22 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DFSAlarm: Get set for tonight's #Mavericks vs. #Lakers matchup w/ the #NBA #DFS Showdown Playbook! 🏀💰

@KirkseySports dishes out the to…",Get set tonight 's vs. matchup w/ Showdown Playbook dishes to…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,"{'id': 1108253084, 'id_str': '1108253084', 'name': 'JG', 'screen_name': 'The_Real_Grande', 'location': '', 'description': 'Father to Orion | Fiancé to @l3riannaa_ | NY ✈️ FL ✈️ SC | Associate Managing Editor: @FantasyAlarm | @DFSAlarm | @FanJections | #SFB11 | #RazzBowl', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1956, 'friends_count': 1073, 'listed_count': 31, 'created_at': 'Mon Jan 21 06:37:21 +0000 2013', 'favourites_count': 18743, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 56103, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '030101', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1445366813244760066/Zdo6aY3v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1108253084/1642526499', 'profile_link_color': 'F22929', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular', 'withheld_in_countries': []}",1956,1073,"Mavericks, Lakers, NBA, DFS","DFSAlarm, KirkseySports",,
